clarity,price,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,carat,depth,table,x,y,z
1,5797,0,0,1,0,0,0,0,0,0,1,0,0,0.9463942325802193,0.1876178326415303,-0.6521294887085057,1.0240134560009517,1.0576470465488985,1.0643068207503117
4,10602,0,0,0,0,1,0,0,0,0,0,1,0,1.5628643044150399,0.749046681443378,-1.0944652232876433,1.4536642991157422,1.5086717372391865,1.5844775058891094
3,4011,0,0,0,1,0,0,0,0,0,0,0,1,1.0101669986320974,0.749046681443378,0.23254198044976965,1.104572989084975,1.0756880341765096,1.194349492035012
0,4989,0,1,0,0,0,0,1,0,0,0,0,0,1.4990915383631618,0.46833225704245424,2.8865563879245957,1.3373005291054865,1.3823848238459053,1.4255364632078098
7,2749,0,0,1,0,0,0,0,1,0,0,0,0,-0.5841521526648524,-0.16327519785962577,-0.20979375412936802,-0.515568731827049,-0.48485739561188645,-0.5106544203643795
1,2559,0,0,1,0,0,0,1,0,0,0,0,0,-0.13774279030170655,-0.5843468344610141,-0.20979375412936802,0.06625011822422999,0.09245420847168191,0.00951626477441765
1,4782,0,1,0,0,0,0,0,0,0,1,0,0,0.9038790552123005,-0.16327519785962577,2.8865563879245957,1.0777198113903004,1.030585565107481,1.0354084493537123
2,5325,0,0,1,0,0,0,0,0,0,1,0,0,0.6700455796887482,-0.7948826527617058,0.6748777150289074,0.916600745222254,0.8862576640865887,0.7897722924826137
3,990,0,0,0,1,0,0,0,1,0,0,0,0,-0.754212862136527,0.32797504484199475,0.23254198044976965,-0.7572473310791193,-0.809595172908894,-0.7418413915371785
7,2395,0,0,0,0,1,0,0,1,0,0,0,0,-0.562894563980893,-1.496668713764018,0.23254198044976965,-0.39920496181679316,-0.36759097603241164,-0.5395527917609794
3,3352,0,0,1,0,0,1,0,0,0,0,0,0,-0.07397002424982851,-1.0755970771626298,-0.6521294887085057,0.17366282900292784,0.20070013423735114,0.052863821869317144
1,3920,0,0,0,0,1,0,0,0,1,0,0,0,0.43621210416519535,1.0999397119445342,-0.6521294887085057,0.5854115536546025,0.5073969239067468,0.6886279925945138
1,3984,0,0,0,0,1,0,0,1,0,0,0,0,0.47872728153311406,-0.44398962226054967,2.0018849187663204,0.6838732052017423,0.7329092692518908,0.6452804354996143
1,2540,1,0,0,0,0,0,0,0,0,0,1,0,0.351181749429358,3.205297894951471,0.23254198044976965,0.30792871747630035,0.1555976651683225,0.6308312498013147
5,645,0,1,0,0,0,0,0,0,0,1,0,0,-1.009303926344039,1.1701183180447665,-0.6521294887085057,-1.240604529583259,-1.224537888343959,-1.117520219692977
2,422,0,0,1,0,0,0,0,0,0,0,1,0,-1.0518191037119577,0.11743922654129811,-0.20979375412936802,-1.2943108849726077,-1.278660851226794,-1.2620120766759757
3,1349,0,1,0,0,0,0,0,0,1,0,0,0,-0.5841521526648524,1.0999397119445342,-0.20979375412936802,-0.5692750872163983,-0.5570213461223326,-0.43840849187288017
5,4464,0,1,0,0,0,0,0,0,1,0,0,0,0.24489380600956145,1.661368560746382,0.23254198044976965,0.3347818951709742,0.29992556618921395,0.5296869499132149
2,2947,0,0,1,0,0,1,0,0,0,0,0,0,-0.13774279030170655,-0.3738110161603174,-0.20979375412936802,0.05729905899267204,0.07441322084406997,0.023965450472717267
2,941,0,0,0,1,0,0,0,0,0,0,1,0,-0.7329552734525677,0.32797504484199475,0.23254198044976965,-0.7482962718475613,-0.7825336914674765,-0.727392205838879
4,8298,0,0,0,0,1,0,0,0,1,0,0,0,0.9463942325802193,0.1876178326415303,-1.0944652232876433,1.0419155744640678,1.1027495156179272,1.0932051921469121
1,4557,0,0,1,0,0,0,0,0,1,0,0,0,0.4999848702170734,0.749046681443378,-1.536800957866781,0.7017753236648583,0.6607453187414447,0.7753231067843142
3,1892,0,0,1,0,0,1,0,0,0,0,0,0,-0.5416369752969337,0.04726062044106589,-0.20979375412936802,-0.45291131720614247,-0.42171393891524667,-0.4239593061745799
4,3666,0,0,0,0,1,0,0,0,0,0,0,1,0.24489380600956145,0.25779643874176256,-1.0944652232876433,0.3884882505603235,0.4622944548377182,0.45744102142171544
5,687,0,0,1,0,0,0,0,0,1,0,0,0,-1.0305615150279983,-0.5843468344610141,-0.6521294887085057,-1.1868981741939097,-1.1704149254611247,-1.2186645195810761
7,635,0,0,1,0,0,0,0,0,0,0,1,0,-1.0305615150279983,0.1876178326415303,-1.536800957866781,-1.2227024111201426,-1.1794354192749303,-1.1753169624861761
1,5631,0,0,1,0,0,0,0,0,0,1,0,0,1.5628643044150399,-1.496668713764018,-0.20979375412936802,1.5521259506628822,1.4906307496115745,1.281044606224811
3,504,0,0,0,1,0,0,0,0,0,0,0,1,-1.009303926344039,0.11743922654129811,0.23254198044976965,-1.2048002926570265,-1.242578875971571,-1.204215333882776
4,630,0,0,0,1,0,0,0,0,0,1,0,0,-1.0518191037119577,0.25779643874176256,0.6748777150289074,-1.2943108849726077,-1.3327838141096282,-1.276461262374276
2,490,0,0,0,0,1,0,0,0,1,0,0,0,-1.0305615150279983,0.04726062044106589,-1.0944652232876433,-1.2316534703517013,-1.2155173945301534,-1.2186645195810761
2,5390,0,0,0,0,1,1,0,0,0,0,0,0,0.43621210416519535,-0.30363241006009023,-1.536800957866781,0.5764604944230445,0.5976018620448041,0.5441361356115151
2,4559,0,1,0,0,0,0,0,0,0,1,0,0,0.45746969284915473,1.1701183180447665,0.23254198044976965,0.5496073167283698,0.5885813682309985,0.7175263639911144
4,720,0,0,1,0,0,1,0,0,0,0,0,0,-1.009303926344039,-0.233453803959858,-0.6521294887085057,-1.2048002926570265,-1.188455913088736,-1.204215333882776
2,558,0,0,0,1,0,0,0,0,0,1,0,0,-1.0305615150279983,-0.022917985659161342,0.6748777150289074,-1.1958492334254687,-1.2335583821577645,-1.204215333882776
2,472,0,1,0,0,0,0,0,0,0,0,1,0,-0.9455311602921611,1.310475530245231,-0.6521294887085057,-1.0973875818783287,-1.0802099873230666,-0.9585791770116773
2,2666,0,0,0,1,0,0,1,0,0,0,0,0,-0.1590003789856659,-0.30363241006009023,0.23254198044976965,0.07520117745578794,0.047351739402653276,0.023965450472717267
2,732,0,1,0,0,0,1,0,0,0,0,0,0,-1.0305615150279983,1.5210113485459225,-1.536800957866781,-1.2764087665094919,-1.3147428264820171,-1.1464185910895761
6,838,0,0,1,0,0,0,1,0,0,0,0,0,-1.0518191037119577,-0.3738110161603174,0.23254198044976965,-1.2943108849726077,-1.278660851226794,-1.305359633770876
3,5893,0,0,0,1,0,0,0,1,0,0,0,0,0.414954515481236,0.6086894692429187,-1.0944652232876433,0.6928242644333004,0.5615198867895811,0.7030771782928135
3,3878,0,0,0,0,1,0,0,0,0,1,0,0,0.22363621732560213,-0.3738110161603174,1.5595491841871827,0.3705861320972068,0.4352329733963007,0.3562967215336155
4,6864,0,0,1,0,0,0,0,0,1,0,0,0,0.4999848702170734,0.398153650942222,-0.6521294887085057,0.6928242644333004,0.6607453187414447,0.7319755496894139
7,2211,0,0,1,0,0,0,0,0,0,1,0,0,-0.4566066205610965,-0.09309659175939355,-0.20979375412936802,-0.3454986064274447,-0.322488506963383,-0.3372641919847809
4,660,0,0,0,0,1,0,0,0,1,0,0,0,-1.009303926344039,0.11743922654129811,-0.6521294887085057,-1.177947114962352,-1.152373937833513,-1.1464185910895761
3,498,0,0,1,0,0,0,0,0,0,1,0,0,-1.073076692395917,0.749046681443378,-1.0944652232876433,-1.3301151218988403,-1.3147428264820171,-1.2475628909776761
1,3740,0,1,0,0,0,0,0,0,0,1,0,0,0.43621210416519535,1.029761105844307,1.117213449608045,0.4869499021074626,0.5164174177205524,0.6308312498013147
2,4851,0,0,0,1,0,0,0,1,0,0,0,0,0.43621210416519535,-1.4264901076637857,1.117213449608045,0.6749221459701844,0.7058477878104733,0.500788578516615
2,6783,0,1,0,0,0,0,0,0,0,1,0,0,0.9676518212641786,1.380654136345463,0.23254198044976965,0.9703071006116024,0.9584216145970348,1.151001934940112
4,1914,0,0,1,0,0,1,0,0,0,0,0,0,-0.5841521526648524,0.25779643874176256,-0.20979375412936802,-0.5334708502901657,-0.47583690179808086,-0.46730686326948
2,8161,0,1,0,0,0,0,0,0,0,0,1,0,1.4990915383631618,0.8192252875436103,1.117213449608045,1.2477899367899055,1.2921798857078481,1.382188906112911
2,1116,0,0,0,0,1,0,0,1,0,0,0,0,-0.6479249187167304,0.5385108631426865,-0.20979375412936802,-0.6587856795319794,-0.6382057904465851,-0.5829003488558795
6,868,0,0,1,0,0,0,0,0,1,0,0,0,-0.9880463376600797,0.1876178326415303,-0.6521294887085057,-1.1421428780361194,-1.1253124563920953,-1.1030710339946768
1,17513,0,0,0,1,0,0,0,0,1,0,0,0,2.859577214136559,-0.9352398649621702,0.6748777150289074,2.321917044576883,2.3926801309921513,2.1768941195194067
3,9185,0,0,0,0,1,0,0,0,0,0,1,0,1.5203491270471212,-0.09309659175939355,-0.20979375412936802,1.3910068844948358,1.4545487743563514,1.3966380918112105
3,3246,0,0,0,1,0,0,0,0,0,0,1,0,0.22363621732560213,0.749046681443378,1.5595491841871827,0.3526840136340909,0.2638435909339909,0.3996442786285157
4,3365,0,0,0,1,0,1,0,0,0,0,0,0,-0.20151555635358462,0.5385108631426865,0.6748777150289074,-0.032211533322909096,-0.07893517399062788,0.00951626477441765
1,4670,0,0,0,1,0,0,0,0,1,0,0,0,0.6700455796887482,-0.16327519785962577,0.23254198044976965,0.7823348567488815,0.8501756888313656,0.7897722924826137
2,16747,0,0,0,1,0,0,0,0,0,1,0,0,2.625743738613006,-0.022917985659161342,0.6748777150289074,2.1249937414826032,2.2032497609022297,2.1479957481228062
3,1624,0,0,0,1,0,0,1,0,0,0,0,0,-0.6266673300327711,0.398153650942222,1.117213449608045,-0.6050793241426309,-0.5750623337499445,-0.5395527917609794
2,1170,0,0,0,0,1,0,0,0,1,0,0,0,-0.5841521526648524,1.2402969241449986,0.23254198044976965,-0.5245197910586077,-0.566041839936139,-0.40951012047628027
3,13945,0,0,0,1,0,0,0,1,0,0,0,0,1.5203491270471212,0.1876178326415303,0.6748777150289074,1.471566417578859,1.3102208733354592,1.4110872775095102
1,14359,0,0,1,0,0,0,0,0,1,0,0,0,2.859577214136559,0.8192252875436103,-0.6521294887085057,2.1966022153350684,2.176188279460813,2.3069367908041056
3,7168,0,0,0,1,0,0,0,1,0,0,0,0,0.43621210416519535,-0.7247040466614736,-0.20979375412936802,0.6928242644333004,0.6517248249276392,0.573034507008115
2,1436,0,0,0,0,1,1,0,0,0,0,0,0,-0.6266673300327711,-1.9879189564656385,1.5595491841871827,-0.5066176725954911,-0.48485739561188645,-0.6984938344422791
3,16975,0,0,0,1,0,0,0,1,0,0,0,0,1.9880160780942264,-0.3738110161603174,0.23254198044976965,1.8206577276096263,1.7702660578395535,1.7289693628721094
1,2501,0,0,1,0,0,0,1,0,0,0,0,0,-0.11648520161774721,-1.7773831381649419,0.6748777150289074,0.17366282900292784,0.21874112186496225,-0.01938210662218223
5,936,0,0,0,1,0,0,0,0,1,0,0,0,-1.009303926344039,-0.022917985659161342,0.6748777150289074,-1.177947114962352,-1.224537888343959,-1.1897661481844763
7,18806,0,0,1,0,0,0,0,0,1,0,0,0,1.5203491270471212,-0.022917985659161342,-1.0944652232876433,1.471566417578859,1.5176922310529921,1.4833332060010096
2,851,0,0,0,0,1,1,0,0,0,0,0,0,-0.9242735716082017,1.1701183180447665,-0.20979375412936802,-1.0347301672574214,-1.0621689996954555,-0.9296808056150775
3,3489,0,0,0,0,1,0,0,0,0,0,1,0,0.22363621732560213,1.1701183180447665,-0.20979375412936802,0.30792871747630035,0.33600754144443706,0.47189020712001506
2,5186,1,0,0,0,0,0,0,1,0,0,0,0,0.542500047584992,2.012261591247538,-0.20979375412936802,0.5943626128861604,0.5434788991619699,0.8331198495775138
1,2828,0,0,0,1,0,0,0,0,0,1,0,0,0.45746969284915473,-0.09309659175939355,1.5595491841871827,0.5943626128861604,0.5254379115343579,0.5441361356115151
2,3586,0,0,0,0,1,0,1,0,0,0,0,0,0.2661513946935208,1.0999397119445342,-0.20979375412936802,0.442194605949672,0.39915099814107763,0.5585853213098148
3,1375,0,0,1,0,0,0,0,0,0,1,0,0,-0.6054097413488118,-0.09309659175939355,-1.0944652232876433,-0.5066176725954911,-0.48485739561188645,-0.4962052346660799
4,2209,0,0,1,0,0,0,0,0,0,1,0,0,-0.18025796766962526,0.25779643874176256,-1.0944652232876433,-0.041162592554467844,-0.006771223480181735,0.00951626477441765
3,2066,0,0,1,0,0,1,0,0,0,0,0,0,-0.499121797929015,-0.09309659175939355,-0.6521294887085057,-0.37235178412211933,-0.41269344510144107,-0.39506093477798065
2,2873,0,0,0,1,0,0,0,0,0,0,0,1,0.22363621732560213,-0.5843468344610141,1.5595491841871827,0.47799884287590466,0.4442534672101063,0.3851950929302154
1,4536,0,0,1,0,0,0,0,0,0,1,0,0,0.6062728136368701,-0.9352398649621702,-0.20979375412936802,0.8539433306013466,0.8140937135761426,0.7030771782928135
3,1694,0,0,1,0,0,1,0,0,0,0,0,0,-0.562894563980893,0.04726062044106589,-0.20979375412936802,-0.49766661336393303,-0.4668164079842753,-0.46730686326948
3,3976,0,1,0,0,0,0,0,0,1,0,0,0,0.22363621732560213,1.029761105844307,0.23254198044976965,0.32583083593941625,0.39013050432727203,0.48633939281831534
1,5190,0,0,0,1,0,0,0,0,1,0,0,0,0.8188487004764632,-0.233453803959858,0.23254198044976965,0.9792581598431612,0.9403806269694229,0.9198149637673129
3,949,0,0,1,0,0,0,1,0,0,0,0,0,-0.8392432168723644,0.6086894692429187,-0.6521294887085057,-0.9452195749418403,-0.9358820863021744,-0.8718840628218777
4,1874,0,0,0,0,1,0,1,0,0,0,0,0,-0.562894563980893,0.04726062044106589,1.117213449608045,-0.5334708502901657,-0.4577959141704697,-0.4817560489677796
6,2840,0,0,0,1,0,0,0,0,0,1,0,0,-0.20151555635358462,-1.7773831381649419,1.117213449608045,0.12890753284513726,0.047351739402653276,-0.12052640651028149
4,4479,0,0,1,0,0,0,0,0,1,0,0,0,0.22363621732560213,-0.233453803959858,-0.20979375412936802,0.4063903690234394,0.5344584053481644,0.44299183572341516
5,480,0,0,1,0,0,0,0,0,0,0,1,0,-1.1155918697638356,-0.30363241006009023,-0.6521294887085057,-1.4106746549828635,-1.4049477646200743,-1.4209531193572753
3,3172,1,0,0,0,0,0,0,1,0,0,0,0,0.09609068522184602,2.292976015648467,-0.12132660721353923,0.09310329591890465,0.12853618372690498,0.3996442786285157
3,5840,1,0,0,0,0,0,0,1,0,0,0,0,0.43621210416519535,2.2227974095482397,-0.6521294887085057,0.47799884287590466,0.5254379115343579,0.7897722924826137
5,16716,0,0,0,0,1,0,0,1,0,0,0,0,1.5203491270471212,-0.233453803959858,0.23254198044976965,1.4178600621895097,1.4545487743563514,1.3966380918112105
3,6387,0,0,1,0,0,0,0,0,1,0,0,0,0.6487879910047888,0.398153650942222,-0.6521294887085057,0.8091880344435561,0.7780117383209195,0.8475690352758135
2,3304,1,0,0,0,0,0,0,0,1,0,0,0,0.43621210416519535,2.8544048644503146,-1.0944652232876433,0.442194605949672,0.41719198576868954,0.7897722924826137
4,6021,0,0,0,0,1,0,0,1,0,0,0,0,0.43621210416519535,-2.3388119869667947,2.4442206533454582,0.7644327382857655,0.6697658125552503,0.3996442786285157
4,7588,0,0,0,1,0,0,0,1,0,0,0,0,0.6275304023208295,-0.30363241006009023,1.117213449608045,0.8449922713697887,0.7960527259485314,0.7753231067843142
3,6296,0,0,0,1,0,0,0,0,1,0,0,0,0.5637576362689515,-0.9352398649621702,0.23254198044976965,0.8181390936751141,0.8591961826451712,0.7030771782928135
2,1442,0,0,0,0,1,1,0,0,0,0,0,0,-0.6054097413488118,0.8894038936438425,0.23254198044976965,-0.6050793241426309,-0.5931033213775556,-0.4962052346660799
7,1033,0,0,1,0,0,0,0,0,1,0,0,0,-0.9030159829242423,0.46833225704245424,-0.6521294887085057,-1.0078769895627475,-0.9809845553712039,-0.9441299913133777
4,14344,0,0,0,1,0,0,0,0,1,0,0,0,1.5628643044150399,-0.5141682283607819,1.117213449608045,1.5252727729682076,1.5086717372391865,1.4255364632078098
1,2328,0,0,0,1,0,0,0,1,0,0,0,0,-0.11648520161774721,-0.233453803959858,-0.20979375412936802,0.0841522366873467,0.06539272703026441,0.052863821869317144
2,2440,0,0,1,0,0,0,0,1,0,0,0,0,-0.1590003789856659,0.04726062044106589,-0.20979375412936802,-0.041162592554467844,0.011269764147430202,-0.004932920923882611
2,4849,1,0,0,0,0,0,0,1,0,0,0,0,0.351181749429358,-0.7247040466614736,3.3288921225037336,0.630166849812393,0.49837643009294125,0.47189020712001506
4,5007,0,0,1,0,0,0,1,0,0,0,0,0,0.011060330486008872,0.04726062044106589,-0.6521294887085057,0.17366282900292784,0.20972062805115668,0.19735567885231653
1,702,0,0,0,1,0,0,0,0,0,0,1,0,-0.8392432168723644,-0.865061258861938,0.23254198044976965,-0.8109536864684678,-0.8727386296055346,-0.9152316199167778
2,5346,0,0,0,0,1,0,0,0,0,0,1,0,0.8826214665283412,0.749046681443378,-0.20979375412936802,0.898698626759138,0.9674421084108404,1.0354084493537123
1,11103,0,0,0,1,0,1,0,0,0,0,0,0,1.6053794817829585,0.1876178326415303,0.23254198044976965,1.5342238321997663,1.4996512434253801,1.5411299487942094
2,4956,0,0,0,1,0,0,0,0,1,0,0,0,0.43621210416519535,0.8894038936438425,0.6748777150289074,0.6391179090439518,0.5344584053481644,0.7030771782928135
4,695,0,0,0,1,0,0,0,0,1,0,0,0,-1.0305615150279983,0.25779643874176256,0.23254198044976965,-1.2227024111201426,-1.278660851226794,-1.2186645195810761
4,5759,0,1,0,0,0,0,0,0,0,0,0,1,1.0314245873160566,-1.8475617442651742,2.0018849187663204,1.1940835814005561,1.2921798857078481,0.963162520862213
6,1684,0,0,1,0,0,0,0,0,0,1,0,0,-0.6266673300327711,-0.233453803959858,-0.20979375412936802,-0.5782261464479562,-0.5570213461223326,-0.5973495345541792
5,1115,0,0,0,1,0,0,0,1,0,0,0,0,-0.8179856281884051,0.46833225704245424,0.23254198044976965,-0.9183663972471656,-0.8727386296055346,-0.8429856914252778
2,5363,0,0,0,1,0,0,0,0,0,1,0,0,0.6913031683727076,-0.09309659175939355,0.6748777150289074,0.8449922713697887,0.8140937135761426,0.818670663879213
6,3570,0,0,1,0,0,0,0,0,0,1,0,0,0.07483309653788668,-0.022917985659161342,-0.20979375412936802,0.26317342131850896,0.30894606000302033,0.28405079304211617
1,4268,0,0,0,0,1,0,0,0,0,1,0,0,0.4999848702170734,0.398153650942222,-0.20979375412936802,0.630166849812393,0.6787863063690567,0.7030771782928135
3,535,0,0,1,0,0,0,0,1,0,0,0,0,-1.1581070471317543,-0.022917985659161342,-0.6521294887085057,-1.5091363065300034,-1.4951527027581317,-1.4931990478487747
2,9314,0,0,0,1,0,0,0,0,0,0,1,0,1.584121893098999,-1.1457756832628618,0.23254198044976965,1.6147833652837895,1.5808356877496326,1.4110872775095102
1,2020,0,0,0,0,1,0,0,1,0,0,0,0,-0.20151555635358462,-2.058097562565871,-0.20979375412936802,0.11100541438202056,0.14657717135451612,-0.12052640651028149
2,7980,0,0,0,1,0,0,1,0,0,0,0,0,1.0101669986320974,-0.5843468344610141,0.6748777150289074,1.1672304037058823,1.1207905032455383,1.049857635052012
4,686,0,0,0,0,1,0,0,0,1,0,0,0,-0.9667887489761203,-0.022917985659161342,1.117213449608045,-1.1421428780361194,-1.1162919625782899,-1.117520219692977
2,743,0,0,1,0,0,0,1,0,0,0,0,0,-0.7967280395044457,0.25779643874176256,-1.0944652232876433,-0.8378068641631424,-0.827636160536506,-0.7996381343303783
4,10859,0,0,1,0,0,0,0,0,1,0,0,0,0.9251366438962599,-0.09309659175939355,-0.20979375412936802,0.9971602783062771,1.0576470465488985,1.0065100779571132
7,924,0,0,1,0,0,0,0,0,1,0,0,0,-1.0305615150279983,-0.5141682283607819,-0.6521294887085057,-1.2137513518885845,-1.206496900716348,-1.2475628909776761
7,18552,0,0,0,0,1,0,0,1,0,0,0,0,1.4990915383631618,1.029761105844307,0.23254198044976965,1.3193984106423706,1.4365077867287404,1.5266807630959096
3,698,0,0,1,0,0,0,0,0,1,0,0,0,-1.0305615150279983,0.8894038936438425,-1.536800957866781,-1.2137513518885845,-1.260619863599182,-1.1464185910895761
2,15992,0,0,1,0,0,0,1,0,0,0,0,0,2.009273666778186,0.32797504484199475,-0.6521294887085057,1.7848534906833937,1.7522250702119415,1.8156644770619084
3,1436,0,0,0,0,1,0,0,1,0,0,0,0,-0.6266673300327711,0.5385108631426865,-0.6521294887085057,-0.596128264911073,-0.5750623337499445,-0.5251036060626798
4,544,0,1,0,0,0,0,0,0,0,1,0,0,-1.0305615150279983,1.310475530245231,-1.0944652232876433,-1.2853598257410497,-1.2696403574129878,-1.1464185910895761
2,5544,0,0,0,1,0,0,1,0,0,0,0,0,0.43621210416519535,-0.7247040466614736,0.6748777150289074,0.6122647313492772,0.5885813682309985,0.500788578516615
6,3197,0,0,1,0,0,0,1,0,0,0,0,0,-0.6054097413488118,-0.30363241006009023,-0.6521294887085057,-0.5334708502901657,-0.4668164079842753,-0.5251036060626798
2,1896,0,0,0,0,1,1,0,0,0,0,0,0,-0.41409144319317787,0.32797504484199475,-0.6521294887085057,-0.29179225103809536,-0.2593450502667424,-0.236119892096681
2,2660,0,0,1,0,0,0,0,0,0,0,1,0,-0.18025796766962526,-0.30363241006009023,-0.6521294887085057,-0.005358355628235232,0.020290257961235767,-0.01938210662218223
4,3017,0,0,0,0,1,0,0,0,1,0,0,0,-0.20151555635358462,-1.1457756832628618,1.117213449608045,0.0035927036033235175,0.029310751775041336,-0.12052640651028149
4,678,0,0,0,0,1,0,0,0,1,0,0,0,-0.9242735716082017,-0.7948826527617058,1.117213449608045,-1.0347301672574214,-1.0080460368126205,-1.0886218482963772
1,2360,0,0,0,1,0,0,1,0,0,0,0,0,-0.05271243556586917,-2.479169199167254,1.117213449608045,0.254222362086951,0.20070013423735114,-0.07717884941538199
2,3890,0,0,1,0,0,0,1,0,0,0,0,0,0.011060330486008872,-0.5141682283607819,-0.20979375412936802,0.24527130285539306,0.2728640847477973,0.19735567885231653
3,17057,0,0,0,1,0,0,0,0,1,0,0,0,2.583228561245087,-0.7948826527617058,0.6748777150289074,2.1787000968719523,2.1581472918332003,2.017953076838107
2,1265,0,0,0,1,0,0,0,0,0,1,0,0,-0.4353490318771372,0.8192252875436103,1.117213449608045,-0.3454986064274447,-0.4397549265428578,-0.29391663488988073
5,4150,0,0,1,0,0,1,0,0,0,0,0,0,-0.07397002424982851,0.398153650942222,-0.20979375412936802,0.12890753284513726,0.10147470228548748,0.16845730745571666
3,6787,0,0,0,1,0,0,1,0,0,0,0,0,0.45746969284915473,-0.9352398649621702,0.23254198044976965,0.7017753236648583,0.6697658125552503,0.5585853213098148
3,957,0,0,0,1,0,0,0,1,0,0,0,0,-0.9030159829242423,-0.3738110161603174,1.117213449608045,-0.981023811868073,-1.0260870244402325,-1.0308251055031774
4,1061,0,0,0,1,0,0,0,0,0,1,0,0,-0.8179856281884051,0.1876178326415303,-0.6521294887085057,-0.8467579233947005,-0.8907796172331458,-0.8429856914252778
1,1315,0,0,1,0,0,0,1,0,0,0,0,0,-0.562894563980893,-0.5843468344610141,-0.20979375412936802,-0.4439602579745837,-0.4668164079842753,-0.5106544203643795
5,1980,0,1,0,0,0,0,1,0,0,0,0,0,-0.6054097413488118,0.1876178326415303,1.3383813168976137,-0.6050793241426309,-0.5840828275637501,-0.5540019774592797
